analysis_type,validation_mode,level,universe,ticker,window,window_weeks,strategy,target_invested,actual_invested,normalized_final_value,normalized_return_pct
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_026_078,52,trend_aware_hybrid,4750.45,5178.54,4512.26,-5.01
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_026_078,52,fixed_weekly_dca,29986.98,31200.0,28805.31,-3.94
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_026_078,52,simple_dip_buy,29986.98,30627.04,29450.0,-1.79
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_026_078,52,risk_adjusted_v2,29986.98,29986.98,30037.88,0.17
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_026_078,52,hybrid_70_30,29986.98,31033.88,28988.93,-3.33
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_026_078,52,hybrid_80_20,29986.98,31091.27,28924.72,-3.54
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_026_078,52,trend_aware_hybrid,29986.98,31125.8,28882.2,-3.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_039_091,52,fixed_weekly_dca,5122.84,5200.0,5094.64,-0.55
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_039_091,52,simple_dip_buy,5122.84,5122.84,5188.61,1.28
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_039_091,52,risk_adjusted_v2,5122.84,5184.88,5114.05,-0.17
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_039_091,52,hybrid_70_30,5122.84,5180.43,5118.97,-0.08
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_039_091,52,hybrid_80_20,5122.84,5188.2,5109.55,-0.26
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_039_091,52,trend_aware_hybrid,5122.84,5189.52,5106.22,-0.32
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_039_091,52,fixed_weekly_dca,4710.71,5200.0,5178.61,9.93
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_039_091,52,simple_dip_buy,4710.71,5031.89,5366.86,13.93
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_039_091,52,risk_adjusted_v2,4710.71,4710.71,5730.07,21.64
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_039_091,52,hybrid_70_30,4710.71,5151.04,5232.09,11.07
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_039_091,52,hybrid_80_20,4710.71,5168.07,5213.35,10.67
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_039_091,52,trend_aware_hybrid,4710.71,5200.0,5181.32,9.99
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_039_091,52,fixed_weekly_dca,4931.93,5200.0,4327.38,-12.26
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_039_091,52,simple_dip_buy,4931.93,5122.61,4439.85,-9.98
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_039_091,52,risk_adjusted_v2,4931.93,4931.93,4594.71,-6.84
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_039_091,52,hybrid_70_30,4931.93,5178.13,4358.84,-11.62
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_039_091,52,hybrid_80_20,4931.93,5186.01,4347.45,-11.85
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_039_091,52,trend_aware_hybrid,4931.93,5200.0,4328.91,-12.23
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_039_091,52,fixed_weekly_dca,5166.48,5200.0,4962.47,-3.95
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_039_091,52,simple_dip_buy,5166.48,5166.48,5001.33,-3.2
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_039_091,52,risk_adjusted_v2,5166.48,5200.0,4962.66,-3.94
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_039_091,52,hybrid_70_30,5166.48,5191.48,4972.35,-3.76
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_039_091,52,hybrid_80_20,5166.48,5195.02,4968.29,-3.84
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_039_091,52,trend_aware_hybrid,5166.48,5196.38,4966.9,-3.86
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_039_091,52,fixed_weekly_dca,5149.28,5200.0,4975.64,-3.37
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_039_091,52,simple_dip_buy,5149.28,5149.28,5039.82,-2.13
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_039_091,52,risk_adjusted_v2,5149.28,5200.0,4983.05,-3.23
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_039_091,52,hybrid_70_30,5149.28,5186.03,4993.43,-3.03
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_039_091,52,hybrid_80_20,5149.28,5191.31,4986.83,-3.15
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_039_091,52,trend_aware_hybrid,5149.28,5195.42,4982.34,-3.24
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_039_091,52,fixed_weekly_dca,4187.18,5200.0,5673.53,35.5
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_039_091,52,simple_dip_buy,4187.18,4893.24,5978.28,42.78
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_039_091,52,risk_adjusted_v2,4187.18,4187.18,6727.04,60.66
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_039_091,52,hybrid_70_30,4187.18,5109.47,5759.57,37.55
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_039_091,52,hybrid_80_20,4187.18,5140.32,5729.86,36.84
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_039_091,52,trend_aware_hybrid,4187.18,5200.0,5677.71,35.6
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_039_091,52,fixed_weekly_dca,29414.7,31200.0,30655.08,4.22
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_039_091,52,simple_dip_buy,29414.7,30486.34,31415.86,6.8
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_039_091,52,risk_adjusted_v2,29414.7,29414.7,32254.81,9.66
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_039_091,52,hybrid_70_30,29414.7,30996.57,30867.78,4.94
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_039_091,52,hybrid_80_20,29414.7,31068.94,30791.44,4.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_039_091,52,trend_aware_hybrid,29414.7,31181.33,30687.01,4.33
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_052_104,52,fixed_weekly_dca,5046.75,5200.0,6003.19,18.95
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_052_104,52,simple_dip_buy,5046.75,5046.75,6174.37,22.34
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_052_104,52,risk_adjusted_v2,5046.75,5167.16,6036.77,19.62
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_052_104,52,hybrid_70_30,5046.75,5157.6,6049.93,19.88
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_052_104,52,hybrid_80_20,5046.75,5173.43,6032.59,19.53
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_052_104,52,trend_aware_hybrid,5046.75,5200.0,6004.29,18.97
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_052_104,52,fixed_weekly_dca,4402.1,5200.0,5601.6,27.25
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_052_104,52,simple_dip_buy,4402.1,4959.52,5847.94,32.84
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_052_104,52,risk_adjusted_v2,4402.1,4402.1,6463.51,46.83
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_052_104,52,hybrid_70_30,4402.1,5130.25,5670.56,28.81
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_052_104,52,hybrid_80_20,4402.1,5154.64,5646.19,28.26
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_052_104,52,trend_aware_hybrid,4402.1,5200.0,5602.35,27.27
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_052_104,52,fixed_weekly_dca,4915.11,5200.0,5466.3,11.21
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_052_104,52,simple_dip_buy,4915.11,5028.94,5654.82,15.05
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_052_104,52,risk_adjusted_v2,4915.11,4915.11,5749.89,16.98
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_052_104,52,hybrid_70_30,4915.11,5150.94,5519.41,12.29
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_052_104,52,hybrid_80_20,4915.11,5168.34,5500.6,11.91
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_052_104,52,trend_aware_hybrid,4915.11,5200.0,5467.85,11.25
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_052_104,52,fixed_weekly_dca,5158.62,5200.0,5081.1,-1.5
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_052_104,52,simple_dip_buy,5158.62,5158.62,5125.27,-0.65
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_052_104,52,risk_adjusted_v2,5158.62,5200.0,5081.45,-1.5
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_052_104,52,hybrid_70_30,5158.62,5190.03,5091.79,-1.3
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_052_104,52,hybrid_80_20,5158.62,5194.51,5087.05,-1.39
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_052_104,52,trend_aware_hybrid,5158.62,5195.87,5085.65,-1.41
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_052_104,52,fixed_weekly_dca,5036.12,5200.0,6275.13,24.6
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_052_104,52,simple_dip_buy,5036.12,5036.12,6466.71,28.41
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_052_104,52,risk_adjusted_v2,5036.12,5145.24,6340.88,25.91
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_052_104,52,hybrid_70_30,5036.12,5153.01,6329.0,25.67
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_052_104,52,hybrid_80_20,5036.12,5169.72,6309.83,25.29
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_052_104,52,trend_aware_hybrid,5036.12,5200.0,6276.91,24.64
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_052_104,52,fixed_weekly_dca,4211.91,5200.0,8996.01,113.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_052_104,52,simple_dip_buy,4211.91,4696.87,9607.1,128.09
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_052_104,52,risk_adjusted_v2,4211.91,4211.91,10132.08,140.56
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_052_104,52,hybrid_70_30,4211.91,5051.47,9163.66,117.57
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_052_104,52,hybrid_80_20,4211.91,5102.1,9105.37,116.18
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_052_104,52,trend_aware_hybrid,4211.91,5200.0,8997.98,113.63
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_052_104,52,fixed_weekly_dca,29041.53,31200.0,38436.41,32.35
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_052_104,52,simple_dip_buy,29041.53,29926.83,39645.28,36.51
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_052_104,52,risk_adjusted_v2,29041.53,29041.53,40126.76,38.17
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_052_104,52,hybrid_70_30,29041.53,30833.29,38772.39,33.51
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_052_104,52,hybrid_80_20,29041.53,30962.73,38651.91,33.09
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_052_104,52,trend_aware_hybrid,29041.53,31195.87,38449.37,32.39
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_065_117,52,fixed_weekly_dca,5069.09,5200.0,5686.17,12.17
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_065_117,52,simple_dip_buy,5069.09,5069.09,5826.12,14.93
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_065_117,52,risk_adjusted_v2,5069.09,5200.0,5685.33,12.16
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_065_117,52,hybrid_70_30,5069.09,5163.17,5724.77,12.93
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_065_117,52,hybrid_80_20,5069.09,5176.62,5710.58,12.65
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_065_117,52,trend_aware_hybrid,5069.09,5198.31,5688.45,12.22
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_065_117,52,fixed_weekly_dca,4644.14,5200.0,4810.49,3.58
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_065_117,52,simple_dip_buy,4644.14,5008.17,4981.6,7.27
