strategy,symbol,signal_date,execution_date,state,base_amount,extra_amount,crash_fund_amount,final_amount,reason_codes,planned_normal,planned_crash,total_planned,unallocated_cash
dca_l2_v2,BYDDY,2024-08-26,2024-08-27,small_drawdown,22.5,1.92,0.0,24.42,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2024-08-26,2024-08-27,medium_drawdown,16.5,2.35,0.0,18.85,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2024-08-26,2024-08-27,small_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-08-26,2024-08-27,normal,11.25,0.0,0.0,11.25,[],,,,
dca_l2_v2,ASML,2024-08-26,2024-08-27,medium_drawdown,7.5,1.83,0.0,9.33,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2024-08-26,2024-08-27,normal,3.75,0.0,0.0,3.75,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-08-26,2024-08-27,,,,,,,81.1,0.0,81.1,206.37
dca_l2_v2,BYDDY,2024-08-30,2024-09-03,normal,22.5,0.0,0.0,22.5,[],,,,
dca_l2_v2,MSFT,2024-08-30,2024-09-03,medium_drawdown,16.5,2.19,0.0,18.69,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2024-08-30,2024-09-03,medium_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-08-30,2024-09-03,normal,11.25,0.0,0.0,11.25,[],,,,
dca_l2_v2,ASML,2024-08-30,2024-09-03,medium_drawdown,7.5,1.65,0.0,9.15,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2024-08-30,2024-09-03,normal,3.75,0.0,0.0,3.75,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-08-30,2024-09-03,,,,,,,78.84,0.0,78.84,321.16
dca_l2_v2,BYDDY,2024-09-09,2024-09-10,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2024-09-09,2024-09-10,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2024-09-09,2024-09-10,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-09-09,2024-09-10,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2024-09-09,2024-09-10,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2024-09-09,2024-09-10,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-09-09,2024-09-10,,,,,,,37.51,0.0,37.51,283.65
dca_l2_v2,BYDDY,2024-09-16,2024-09-17,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,MSFT,2024-09-16,2024-09-17,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,NVDA,2024-09-16,2024-09-17,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['RECOVERY_LATCH_ACTIVE', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-09-16,2024-09-17,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,ASML,2024-09-16,2024-09-17,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,KO,2024-09-16,2024-09-17,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-09-16,2024-09-17,,,,,,,37.51,0.0,37.51,246.14
dca_l2_v2,BYDDY,2024-09-23,2024-09-24,normal,22.5,0.0,0.0,22.5,[],,,,
dca_l2_v2,MSFT,2024-09-23,2024-09-24,normal,16.5,0.0,0.0,16.5,[],,,,
dca_l2_v2,NVDA,2024-09-23,2024-09-24,medium_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-09-23,2024-09-24,normal,11.25,0.0,0.0,11.25,[],,,,
dca_l2_v2,ASML,2024-09-23,2024-09-24,deep_drawdown,7.5,2.6,25.0,35.1,"['EXTRA_DIP_BUY', 'CRASH_FUND_PLANNED']",,,,
dca_l2_v2,KO,2024-09-23,2024-09-24,normal,3.75,0.0,0.0,3.75,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-09-23,2024-09-24,,,,,,,77.6,25.0,102.6,143.54
dca_l2_v2,BYDDY,2024-09-30,2024-10-01,normal,18.0,0.0,0.0,18.0,[],,,,
dca_l2_v2,MSFT,2024-09-30,2024-10-01,normal,13.2,0.0,0.0,13.2,[],,,,
dca_l2_v2,NVDA,2024-09-30,2024-10-01,small_drawdown,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-09-30,2024-10-01,normal,9.0,0.0,0.0,9.0,[],,,,
dca_l2_v2,ASML,2024-09-30,2024-10-01,medium_drawdown,6.0,0.88,0.0,6.88,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2024-09-30,2024-10-01,normal,3.0,0.0,0.0,3.0,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-09-30,2024-10-01,,,,,,,60.88,0.0,60.88,339.12
dca_l2_v2,BYDDY,2024-10-07,2024-10-08,normal,18.0,0.0,0.0,18.0,[],,,,
dca_l2_v2,MSFT,2024-10-07,2024-10-08,small_drawdown,13.2,0.54,0.0,13.74,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2024-10-07,2024-10-08,normal,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-10-07,2024-10-08,normal,9.0,0.0,0.0,9.0,[],,,,
dca_l2_v2,ASML,2024-10-07,2024-10-08,medium_drawdown,6.0,1.0,0.0,7.0,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2024-10-07,2024-10-08,normal,3.0,0.0,0.0,3.0,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-10-07,2024-10-08,,,,,,,61.54,0.0,61.54,277.58
dca_l2_v2,BYDDY,2024-10-14,2024-10-15,medium_drawdown,18.0,2.78,0.0,20.78,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2024-10-14,2024-10-15,normal,13.2,0.0,0.0,13.2,[],,,,
dca_l2_v2,NVDA,2024-10-14,2024-10-15,normal,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-10-14,2024-10-15,normal,9.0,0.0,0.0,9.0,[],,,,
dca_l2_v2,ASML,2024-10-14,2024-10-15,small_drawdown,6.0,0.38,0.0,6.38,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2024-10-14,2024-10-15,normal,3.0,0.0,0.0,3.0,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-10-14,2024-10-15,,,,,,,63.16,0.0,63.16,214.42
dca_l2_v2,BYDDY,2024-10-21,2024-10-22,medium_drawdown,18.0,2.6,0.0,20.6,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2024-10-21,2024-10-22,normal,13.2,0.0,0.0,13.2,[],,,,
dca_l2_v2,NVDA,2024-10-21,2024-10-22,normal,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-10-21,2024-10-22,normal,9.0,0.0,0.0,9.0,[],,,,
dca_l2_v2,ASML,2024-10-21,2024-10-22,deep_drawdown,6.0,0.0,0.0,6.0,['EXTRA_BLOCKED_STRONG_DOWNTREND'],,,,
dca_l2_v2,KO,2024-10-21,2024-10-22,normal,3.0,0.0,0.0,3.0,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-10-21,2024-10-22,,,,,,,62.6,0.0,62.6,151.82
dca_l2_v2,BYDDY,2024-10-28,2024-10-29,small_drawdown,18.0,1.59,0.0,19.59,"['EXTRA_DIP_BUY', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,MSFT,2024-10-28,2024-10-29,normal,13.2,0.0,0.0,13.2,"['NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,NVDA,2024-10-28,2024-10-29,normal,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,AAPL,2024-10-28,2024-10-29,normal,9.0,0.0,0.0,9.0,"['NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,ASML,2024-10-28,2024-10-29,deep_drawdown,6.0,0.0,0.0,6.0,"['EXTRA_BLOCKED_STRONG_DOWNTREND', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,KO,2024-10-28,2024-10-29,small_drawdown,3.0,0.23,0.0,3.23,"['EXTRA_DIP_BUY', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-10-28,2024-10-29,,,,,,,51.82,0.0,51.82,100.0
dca_l2_v2,BYDDY,2024-11-04,2024-11-05,medium_drawdown,22.5,3.38,0.0,25.88,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2024-11-04,2024-11-05,small_drawdown,16.5,0.78,0.0,17.28,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2024-11-04,2024-11-05,small_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-11-04,2024-11-05,small_drawdown,11.25,0.31,0.0,11.56,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,ASML,2024-11-04,2024-11-05,deep_drawdown,7.5,0.0,0.0,7.5,['EXTRA_BLOCKED_STRONG_DOWNTREND'],,,,
dca_l2_v2,KO,2024-11-04,2024-11-05,medium_drawdown,3.75,0.48,0.0,4.23,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-11-04,2024-11-05,,,,,,,79.95,0.0,79.95,320.05
dca_l2_v2,BYDDY,2024-11-11,2024-11-12,medium_drawdown,22.5,4.24,0.0,26.74,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2024-11-11,2024-11-12,normal,16.5,0.0,0.0,16.5,[],,,,
dca_l2_v2,NVDA,2024-11-11,2024-11-12,normal,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-11-11,2024-11-12,small_drawdown,11.25,0.02,0.0,11.27,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,ASML,2024-11-11,2024-11-12,deep_drawdown,7.5,0.0,0.0,7.5,['EXTRA_BLOCKED_STRONG_DOWNTREND'],,,,
dca_l2_v2,KO,2024-11-11,2024-11-12,medium_drawdown,3.75,0.59,0.0,4.34,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-11-11,2024-11-12,,,,,,,79.85,0.0,79.85,240.2
dca_l2_v2,BYDDY,2024-11-18,2024-11-19,medium_drawdown,22.5,4.88,0.0,27.38,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2024-11-18,2024-11-19,small_drawdown,16.5,0.09,0.0,16.59,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2024-11-18,2024-11-19,small_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-11-18,2024-11-19,normal,11.25,0.0,0.0,11.25,[],,,,
dca_l2_v2,ASML,2024-11-18,2024-11-19,deep_drawdown,7.5,0.0,0.0,7.5,['EXTRA_BLOCKED_STRONG_DOWNTREND'],,,,
dca_l2_v2,KO,2024-11-18,2024-11-19,medium_drawdown,3.75,0.67,0.0,4.42,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-11-18,2024-11-19,,,,,,,80.64,0.0,80.64,159.56
dca_l2_v2,BYDDY,2024-11-25,2024-11-26,deep_drawdown,22.5,5.7,18.75,46.95,"['EXTRA_DIP_BUY', 'CRASH_FUND_PLANNED', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,MSFT,2024-11-25,2024-11-26,normal,16.5,0.0,0.0,16.5,"['NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,NVDA,2024-11-25,2024-11-26,small_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,AAPL,2024-11-25,2024-11-26,normal,11.25,0.0,0.0,11.25,"['NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,ASML,2024-11-25,2024-11-26,deep_drawdown,7.5,0.0,0.0,7.5,"['EXTRA_BLOCKED_STRONG_DOWNTREND', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,KO,2024-11-25,2024-11-26,medium_drawdown,3.75,0.5,0.0,4.25,"['EXTRA_DIP_BUY', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-11-25,2024-11-26,,,,,,,59.56,18.75,78.31,81.25
dca_l2_v2,BYDDY,2024-12-02,2024-12-03,medium_drawdown,18.0,4.38,0.0,22.38,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2024-12-02,2024-12-03,normal,13.2,0.0,0.0,13.2,[],,,,
dca_l2_v2,NVDA,2024-12-02,2024-12-03,small_drawdown,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-12-02,2024-12-03,normal,9.0,0.0,0.0,9.0,[],,,,
dca_l2_v2,ASML,2024-12-02,2024-12-03,medium_drawdown,6.0,1.37,0.0,7.37,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2024-12-02,2024-12-03,medium_drawdown,3.0,0.4,0.0,3.4,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-12-02,2024-12-03,,,,,,,66.15,0.0,66.15,333.85
dca_l2_v2,BYDDY,2024-12-09,2024-12-10,medium_drawdown,18.0,2.93,0.0,20.93,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2024-12-09,2024-12-10,normal,13.2,0.0,0.0,13.2,[],,,,
dca_l2_v2,NVDA,2024-12-09,2024-12-10,small_drawdown,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-12-09,2024-12-10,normal,9.0,0.0,0.0,9.0,[],,,,
dca_l2_v2,ASML,2024-12-09,2024-12-10,medium_drawdown,6.0,1.41,0.0,7.41,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2024-12-09,2024-12-10,medium_drawdown,3.0,0.46,0.0,3.46,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-12-09,2024-12-10,,,,,,,64.8,0.0,64.8,269.05
dca_l2_v2,BYDDY,2024-12-16,2024-12-17,medium_drawdown,18.0,4.4,0.0,22.4,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2024-12-16,2024-12-17,normal,13.2,0.0,0.0,13.2,[],,,,
dca_l2_v2,NVDA,2024-12-16,2024-12-17,medium_drawdown,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-12-16,2024-12-17,normal,9.0,0.0,0.0,9.0,[],,,,
dca_l2_v2,ASML,2024-12-16,2024-12-17,medium_drawdown,6.0,1.27,0.0,7.27,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2024-12-16,2024-12-17,medium_drawdown,3.0,0.4,0.0,3.4,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-12-16,2024-12-17,,,,,,,66.07,0.0,66.07,202.98
dca_l2_v2,BYDDY,2024-12-23,2024-12-24,small_drawdown,18.0,2.12,0.0,20.12,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2024-12-23,2024-12-24,normal,13.2,0.0,0.0,13.2,[],,,,
dca_l2_v2,NVDA,2024-12-23,2024-12-24,small_drawdown,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2024-12-23,2024-12-24,normal,9.0,0.0,0.0,9.0,[],,,,
dca_l2_v2,ASML,2024-12-23,2024-12-24,medium_drawdown,6.0,1.29,0.0,7.29,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2024-12-23,2024-12-24,medium_drawdown,3.0,0.41,0.0,3.41,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-12-23,2024-12-24,,,,,,,63.82,0.0,63.82,139.16
dca_l2_v2,BYDDY,2024-12-30,2024-12-31,medium_drawdown,18.0,2.34,0.0,20.34,"['EXTRA_DIP_BUY', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,MSFT,2024-12-30,2024-12-31,small_drawdown,13.2,0.5,0.0,13.7,"['EXTRA_DIP_BUY', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,NVDA,2024-12-30,2024-12-31,small_drawdown,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,AAPL,2024-12-30,2024-12-31,normal,9.0,0.0,0.0,9.0,"['NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,ASML,2024-12-30,2024-12-31,small_drawdown,6.0,0.05,0.0,6.05,"['EXTRA_DIP_BUY', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,KO,2024-12-30,2024-12-31,medium_drawdown,3.0,0.43,0.0,3.43,"['EXTRA_DIP_BUY', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2_portfolio,PORTFOLIO,2024-12-30,2024-12-31,,,,,,,39.17,0.0,39.17,99.99
dca_l2_v2,BYDDY,2025-01-06,2025-01-07,medium_drawdown,22.5,3.81,0.0,26.31,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2025-01-06,2025-01-07,small_drawdown,16.5,0.35,0.0,16.85,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2025-01-06,2025-01-07,normal,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-01-06,2025-01-07,small_drawdown,11.25,0.12,0.0,11.37,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,ASML,2025-01-06,2025-01-07,normal,7.5,0.0,0.0,7.5,[],,,,
dca_l2_v2,KO,2025-01-06,2025-01-07,medium_drawdown,3.75,0.55,0.0,4.3,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-01-06,2025-01-07,,,,,,,79.83,0.0,79.83,320.17
dca_l2_v2,BYDDY,2025-01-13,2025-01-14,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2025-01-13,2025-01-14,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2025-01-13,2025-01-14,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-01-13,2025-01-14,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2025-01-13,2025-01-14,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2025-01-13,2025-01-14,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-01-13,2025-01-14,,,,,,,37.51,0.0,37.51,282.66
dca_l2_v2,BYDDY,2025-01-17,2025-01-21,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,MSFT,2025-01-17,2025-01-21,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,NVDA,2025-01-17,2025-01-21,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['RECOVERY_LATCH_ACTIVE', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-01-17,2025-01-21,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,ASML,2025-01-17,2025-01-21,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,KO,2025-01-17,2025-01-21,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-01-17,2025-01-21,,,,,,,37.51,0.0,37.51,245.15
dca_l2_v2,BYDDY,2025-01-27,2025-01-28,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2025-01-27,2025-01-28,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2025-01-27,2025-01-28,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-01-27,2025-01-28,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2025-01-27,2025-01-28,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2025-01-27,2025-01-28,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-01-27,2025-01-28,,,,,,,37.51,0.0,37.51,207.64
dca_l2_v2,BYDDY,2025-02-03,2025-02-04,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2025-02-03,2025-02-04,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2025-02-03,2025-02-04,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-02-03,2025-02-04,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2025-02-03,2025-02-04,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2025-02-03,2025-02-04,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-02-03,2025-02-04,,,,,,,37.51,0.0,37.51,362.49
dca_l2_v2,BYDDY,2025-02-10,2025-02-11,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,MSFT,2025-02-10,2025-02-11,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,NVDA,2025-02-10,2025-02-11,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['RECOVERY_LATCH_ACTIVE', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-02-10,2025-02-11,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,ASML,2025-02-10,2025-02-11,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,KO,2025-02-10,2025-02-11,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-02-10,2025-02-11,,,,,,,37.51,0.0,37.51,324.98
dca_l2_v2,BYDDY,2025-02-14,2025-02-18,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,MSFT,2025-02-14,2025-02-18,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['RECOVERY_LATCH_ACTIVE'],,,,
