parameter_set,balanced_score,avg_total_return_pct,avg_max_drawdown_pct,avg_volatility_pct,avg_calmar_ratio,avg_cash_usage_pct,ticker_return_stddev_pct,sensitivity,min_multiplier,max_multiplier,target_weekly_vol,extreme_drawdown_cap,consecutive_decline_cap,combined_stress_cap
s4_min0.5_max2.4_tv0.04_dd1.3_cd1.2_cs1.3,0.315425,65.72,22.04,18.38,0.603,86.83,88.56,4.0,0.5,2.4,0.04,1.3,1.2,1.3
s4_min0.5_max2.4_tv0.04_dd1.3_cd1.2_cs1.5,0.315425,65.72,22.04,18.38,0.603,86.83,88.56,4.0,0.5,2.4,0.04,1.3,1.2,1.5
s4_min0.5_max1.6_tv0.04_dd1.3_cd1_cs1.1,0.315281,65.71,22.04,18.38,0.602,86.82,88.57,4.0,0.5,1.6,0.04,1.3,1.0,1.1
s4_min0.5_max1.6_tv0.04_dd1.3_cd1_cs1.3,0.315281,65.71,22.04,18.38,0.602,86.82,88.57,4.0,0.5,1.6,0.04,1.3,1.0,1.3
s4_min0.5_max1.6_tv0.04_dd1.3_cd1_cs1.5,0.315281,65.71,22.04,18.38,0.602,86.82,88.57,4.0,0.5,1.6,0.04,1.3,1.0,1.5
s4_min0.5_max2_tv0.04_dd1.3_cd1_cs1.1,0.315281,65.71,22.04,18.38,0.602,86.82,88.57,4.0,0.5,2.0,0.04,1.3,1.0,1.1
s4_min0.5_max2_tv0.04_dd1.3_cd1_cs1.3,0.315281,65.71,22.04,18.38,0.602,86.82,88.57,4.0,0.5,2.0,0.04,1.3,1.0,1.3
s4_min0.5_max2_tv0.04_dd1.3_cd1_cs1.5,0.315281,65.71,22.04,18.38,0.602,86.82,88.57,4.0,0.5,2.0,0.04,1.3,1.0,1.5
s4_min0.5_max2.4_tv0.04_dd1.3_cd1_cs1.1,0.315281,65.71,22.04,18.38,0.602,86.82,88.57,4.0,0.5,2.4,0.04,1.3,1.0,1.1
s4_min0.5_max2.4_tv0.04_dd1.3_cd1_cs1.3,0.315281,65.71,22.04,18.38,0.602,86.82,88.57,4.0,0.5,2.4,0.04,1.3,1.0,1.3
s4_min0.5_max2.4_tv0.04_dd1.3_cd1_cs1.5,0.315281,65.71,22.04,18.38,0.602,86.82,88.57,4.0,0.5,2.4,0.04,1.3,1.0,1.5
s4_min0.5_max1.6_tv0.04_dd1.1_cd1.4_cs1.1,0.314191,65.51,22.04,18.36,0.601,86.78,88.15,4.0,0.5,1.6,0.04,1.1,1.4,1.1
s4_min0.5_max1.6_tv0.04_dd1.1_cd1.4_cs1.3,0.314191,65.51,22.04,18.36,0.601,86.78,88.15,4.0,0.5,1.6,0.04,1.1,1.4,1.3
s4_min0.5_max1.6_tv0.04_dd1.1_cd1.4_cs1.5,0.314191,65.51,22.04,18.36,0.601,86.78,88.15,4.0,0.5,1.6,0.04,1.1,1.4,1.5
s4_min0.5_max2_tv0.04_dd1.1_cd1.4_cs1.1,0.314191,65.51,22.04,18.36,0.601,86.78,88.15,4.0,0.5,2.0,0.04,1.1,1.4,1.1
s4_min0.5_max2_tv0.04_dd1.1_cd1.4_cs1.3,0.314191,65.51,22.04,18.36,0.601,86.78,88.15,4.0,0.5,2.0,0.04,1.1,1.4,1.3
s4_min0.5_max2_tv0.04_dd1.1_cd1.4_cs1.5,0.314191,65.51,22.04,18.36,0.601,86.78,88.15,4.0,0.5,2.0,0.04,1.1,1.4,1.5
s4_min0.5_max2.4_tv0.04_dd1.1_cd1.4_cs1.1,0.314191,65.51,22.04,18.36,0.601,86.78,88.15,4.0,0.5,2.4,0.04,1.1,1.4,1.1
s4_min0.5_max2.4_tv0.04_dd1.1_cd1.4_cs1.3,0.314191,65.51,22.04,18.36,0.601,86.78,88.15,4.0,0.5,2.4,0.04,1.1,1.4,1.3
s4_min0.5_max2.4_tv0.04_dd1.1_cd1.4_cs1.5,0.314191,65.51,22.04,18.36,0.601,86.78,88.15,4.0,0.5,2.4,0.04,1.1,1.4,1.5
s4_min0.5_max1.6_tv0.04_dd1.1_cd1.2_cs1.1,0.314148,65.5,22.03,18.36,0.601,86.78,88.15,4.0,0.5,1.6,0.04,1.1,1.2,1.1
s4_min0.5_max1.6_tv0.04_dd1.1_cd1.2_cs1.3,0.314148,65.5,22.03,18.36,0.601,86.78,88.15,4.0,0.5,1.6,0.04,1.1,1.2,1.3
s4_min0.5_max1.6_tv0.04_dd1.1_cd1.2_cs1.5,0.314148,65.5,22.03,18.36,0.601,86.78,88.15,4.0,0.5,1.6,0.04,1.1,1.2,1.5
s4_min0.5_max2_tv0.04_dd1.1_cd1.2_cs1.1,0.314148,65.5,22.03,18.36,0.601,86.78,88.15,4.0,0.5,2.0,0.04,1.1,1.2,1.1
s4_min0.5_max2_tv0.04_dd1.1_cd1.2_cs1.3,0.314148,65.5,22.03,18.36,0.601,86.78,88.15,4.0,0.5,2.0,0.04,1.1,1.2,1.3
s4_min0.5_max2_tv0.04_dd1.1_cd1.2_cs1.5,0.314148,65.5,22.03,18.36,0.601,86.78,88.15,4.0,0.5,2.0,0.04,1.1,1.2,1.5
s4_min0.5_max2.4_tv0.04_dd1.1_cd1.2_cs1.1,0.314148,65.5,22.03,18.36,0.601,86.78,88.15,4.0,0.5,2.4,0.04,1.1,1.2,1.1
s4_min0.5_max2.4_tv0.04_dd1.1_cd1.2_cs1.3,0.314148,65.5,22.03,18.36,0.601,86.78,88.15,4.0,0.5,2.4,0.04,1.1,1.2,1.3
s4_min0.5_max2.4_tv0.04_dd1.1_cd1.2_cs1.5,0.314148,65.5,22.03,18.36,0.601,86.78,88.15,4.0,0.5,2.4,0.04,1.1,1.2,1.5
s5_min0.3_max1.6_tv0.04_dd1.3_cd1.4_cs1.1,0.314026,64.96,21.97,18.3,0.603,86.49,86.79,5.0,0.3,1.6,0.04,1.3,1.4,1.1
s5_min0.3_max1.6_tv0.04_dd1.3_cd1.4_cs1.3,0.314026,64.96,21.97,18.3,0.603,86.49,86.79,5.0,0.3,1.6,0.04,1.3,1.4,1.3
s5_min0.3_max1.6_tv0.04_dd1.3_cd1.4_cs1.5,0.314026,64.96,21.97,18.3,0.603,86.49,86.79,5.0,0.3,1.6,0.04,1.3,1.4,1.5
s4_min0.5_max1.6_tv0.04_dd1.1_cd1_cs1.1,0.314004,65.49,22.03,18.36,0.601,86.77,88.16,4.0,0.5,1.6,0.04,1.1,1.0,1.1
s4_min0.5_max1.6_tv0.04_dd1.1_cd1_cs1.3,0.314004,65.49,22.03,18.36,0.601,86.77,88.16,4.0,0.5,1.6,0.04,1.1,1.0,1.3
s4_min0.5_max1.6_tv0.04_dd1.1_cd1_cs1.5,0.314004,65.49,22.03,18.36,0.601,86.77,88.16,4.0,0.5,1.6,0.04,1.1,1.0,1.5
s4_min0.5_max2_tv0.04_dd1.1_cd1_cs1.1,0.314004,65.49,22.03,18.36,0.601,86.77,88.16,4.0,0.5,2.0,0.04,1.1,1.0,1.1
s4_min0.5_max2_tv0.04_dd1.1_cd1_cs1.3,0.314004,65.49,22.03,18.36,0.601,86.77,88.16,4.0,0.5,2.0,0.04,1.1,1.0,1.3
s4_min0.5_max2_tv0.04_dd1.1_cd1_cs1.5,0.314004,65.49,22.03,18.36,0.601,86.77,88.16,4.0,0.5,2.0,0.04,1.1,1.0,1.5
s4_min0.5_max2.4_tv0.04_dd1.1_cd1_cs1.1,0.314004,65.49,22.03,18.36,0.601,86.77,88.16,4.0,0.5,2.4,0.04,1.1,1.0,1.1
s4_min0.5_max2.4_tv0.04_dd1.1_cd1_cs1.3,0.314004,65.49,22.03,18.36,0.601,86.77,88.16,4.0,0.5,2.4,0.04,1.1,1.0,1.3
s4_min0.5_max2.4_tv0.04_dd1.1_cd1_cs1.5,0.314004,65.49,22.03,18.36,0.601,86.77,88.16,4.0,0.5,2.4,0.04,1.1,1.0,1.5
s5_min0.3_max2_tv0.04_dd1.3_cd1.4_cs1.1,0.314003,64.96,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.0,0.04,1.3,1.4,1.1
s5_min0.3_max2_tv0.04_dd1.3_cd1.4_cs1.3,0.314003,64.96,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.0,0.04,1.3,1.4,1.3
s5_min0.3_max2_tv0.04_dd1.3_cd1.4_cs1.5,0.314003,64.96,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.0,0.04,1.3,1.4,1.5
s5_min0.3_max2.4_tv0.04_dd1.3_cd1.4_cs1.1,0.314003,64.96,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.4,0.04,1.3,1.4,1.1
s5_min0.3_max2.4_tv0.04_dd1.3_cd1.4_cs1.3,0.314003,64.96,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.4,0.04,1.3,1.4,1.3
s5_min0.3_max2.4_tv0.04_dd1.3_cd1.4_cs1.5,0.314003,64.96,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.4,0.04,1.3,1.4,1.5
s5_min0.3_max1.6_tv0.04_dd1.3_cd1.2_cs1.1,0.313965,64.95,21.97,18.3,0.603,86.49,86.79,5.0,0.3,1.6,0.04,1.3,1.2,1.1
s5_min0.3_max1.6_tv0.04_dd1.3_cd1.2_cs1.3,0.313965,64.95,21.97,18.3,0.603,86.49,86.79,5.0,0.3,1.6,0.04,1.3,1.2,1.3
s5_min0.3_max1.6_tv0.04_dd1.3_cd1.2_cs1.5,0.313965,64.95,21.97,18.3,0.603,86.49,86.79,5.0,0.3,1.6,0.04,1.3,1.2,1.5
s5_min0.3_max2_tv0.04_dd1.3_cd1.2_cs1.1,0.313943,64.95,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.0,0.04,1.3,1.2,1.1
s5_min0.3_max2_tv0.04_dd1.3_cd1.2_cs1.3,0.313943,64.95,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.0,0.04,1.3,1.2,1.3
s5_min0.3_max2_tv0.04_dd1.3_cd1.2_cs1.5,0.313943,64.95,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.0,0.04,1.3,1.2,1.5
s5_min0.3_max2.4_tv0.04_dd1.3_cd1.2_cs1.1,0.313943,64.95,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.4,0.04,1.3,1.2,1.1
s5_min0.3_max2.4_tv0.04_dd1.3_cd1.2_cs1.3,0.313943,64.95,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.4,0.04,1.3,1.2,1.3
s5_min0.3_max2.4_tv0.04_dd1.3_cd1.2_cs1.5,0.313943,64.95,21.98,18.31,0.603,86.5,86.79,5.0,0.3,2.4,0.04,1.3,1.2,1.5
s5_min0.3_max1.6_tv0.04_dd1.3_cd1_cs1.1,0.313782,64.93,21.97,18.3,0.603,86.48,86.79,5.0,0.3,1.6,0.04,1.3,1.0,1.1
s5_min0.3_max1.6_tv0.04_dd1.3_cd1_cs1.3,0.313782,64.93,21.97,18.3,0.603,86.48,86.79,5.0,0.3,1.6,0.04,1.3,1.0,1.3
s5_min0.3_max1.6_tv0.04_dd1.3_cd1_cs1.5,0.313782,64.93,21.97,18.3,0.603,86.48,86.79,5.0,0.3,1.6,0.04,1.3,1.0,1.5
s5_min0.3_max2_tv0.04_dd1.3_cd1_cs1.1,0.313759,64.93,21.97,18.3,0.603,86.49,86.79,5.0,0.3,2.0,0.04,1.3,1.0,1.1
s5_min0.3_max2_tv0.04_dd1.3_cd1_cs1.3,0.313759,64.93,21.97,18.3,0.603,86.49,86.79,5.0,0.3,2.0,0.04,1.3,1.0,1.3
s5_min0.3_max2_tv0.04_dd1.3_cd1_cs1.5,0.313759,64.93,21.97,18.3,0.603,86.49,86.79,5.0,0.3,2.0,0.04,1.3,1.0,1.5
s5_min0.3_max2.4_tv0.04_dd1.3_cd1_cs1.1,0.313759,64.93,21.97,18.3,0.603,86.49,86.79,5.0,0.3,2.4,0.04,1.3,1.0,1.1
s5_min0.3_max2.4_tv0.04_dd1.3_cd1_cs1.3,0.313759,64.93,21.97,18.3,0.603,86.49,86.79,5.0,0.3,2.4,0.04,1.3,1.0,1.3
s5_min0.3_max2.4_tv0.04_dd1.3_cd1_cs1.5,0.313759,64.93,21.97,18.3,0.603,86.49,86.79,5.0,0.3,2.4,0.04,1.3,1.0,1.5
s5_min0.5_max1.6_tv0.04_dd1_cd1.4_cs1.1,0.31371,65.23,22.02,18.35,0.602,86.73,87.54,5.0,0.5,1.6,0.04,1.0,1.4,1.1
s5_min0.5_max1.6_tv0.04_dd1_cd1.4_cs1.3,0.31371,65.23,22.02,18.35,0.602,86.73,87.54,5.0,0.5,1.6,0.04,1.0,1.4,1.3
s5_min0.5_max1.6_tv0.04_dd1_cd1.4_cs1.5,0.31371,65.23,22.02,18.35,0.602,86.73,87.54,5.0,0.5,1.6,0.04,1.0,1.4,1.5
s5_min0.5_max2_tv0.04_dd1_cd1.4_cs1.1,0.313708,65.23,22.03,18.36,0.602,86.74,87.54,5.0,0.5,2.0,0.04,1.0,1.4,1.1
s5_min0.5_max2_tv0.04_dd1_cd1.4_cs1.3,0.313708,65.23,22.03,18.36,0.602,86.74,87.54,5.0,0.5,2.0,0.04,1.0,1.4,1.3
s5_min0.5_max2_tv0.04_dd1_cd1.4_cs1.5,0.313708,65.23,22.03,18.36,0.602,86.74,87.54,5.0,0.5,2.0,0.04,1.0,1.4,1.5
s5_min0.5_max2.4_tv0.04_dd1_cd1.4_cs1.1,0.313708,65.23,22.03,18.36,0.602,86.74,87.54,5.0,0.5,2.4,0.04,1.0,1.4,1.1
s5_min0.5_max2.4_tv0.04_dd1_cd1.4_cs1.3,0.313708,65.23,22.03,18.36,0.602,86.74,87.54,5.0,0.5,2.4,0.04,1.0,1.4,1.3
s5_min0.5_max2.4_tv0.04_dd1_cd1.4_cs1.5,0.313708,65.23,22.03,18.36,0.602,86.74,87.54,5.0,0.5,2.4,0.04,1.0,1.4,1.5
s5_min0.5_max1.6_tv0.04_dd1_cd1.2_cs1.1,0.313642,65.23,22.02,18.35,0.602,86.73,87.55,5.0,0.5,1.6,0.04,1.0,1.2,1.1
s5_min0.5_max1.6_tv0.04_dd1_cd1.2_cs1.3,0.313642,65.23,22.02,18.35,0.602,86.73,87.55,5.0,0.5,1.6,0.04,1.0,1.2,1.3
s5_min0.5_max1.6_tv0.04_dd1_cd1.2_cs1.5,0.313642,65.23,22.02,18.35,0.602,86.73,87.55,5.0,0.5,1.6,0.04,1.0,1.2,1.5
s5_min0.5_max2_tv0.04_dd1_cd1.2_cs1.1,0.313639,65.23,22.03,18.36,0.602,86.74,87.55,5.0,0.5,2.0,0.04,1.0,1.2,1.1
s5_min0.5_max2_tv0.04_dd1_cd1.2_cs1.3,0.313639,65.23,22.03,18.36,0.602,86.74,87.55,5.0,0.5,2.0,0.04,1.0,1.2,1.3
s5_min0.5_max2_tv0.04_dd1_cd1.2_cs1.5,0.313639,65.23,22.03,18.36,0.602,86.74,87.55,5.0,0.5,2.0,0.04,1.0,1.2,1.5
s5_min0.5_max2.4_tv0.04_dd1_cd1.2_cs1.1,0.313639,65.23,22.03,18.36,0.602,86.74,87.55,5.0,0.5,2.4,0.04,1.0,1.2,1.1
s5_min0.5_max2.4_tv0.04_dd1_cd1.2_cs1.3,0.313639,65.23,22.03,18.36,0.602,86.74,87.55,5.0,0.5,2.4,0.04,1.0,1.2,1.3
s5_min0.5_max2.4_tv0.04_dd1_cd1.2_cs1.5,0.313639,65.23,22.03,18.36,0.602,86.74,87.55,5.0,0.5,2.4,0.04,1.0,1.2,1.5
s5_min0.5_max1.6_tv0.04_dd1_cd1_cs1.1,0.3135,65.21,22.02,18.35,0.601,86.72,87.55,5.0,0.5,1.6,0.04,1.0,1.0,1.1
s5_min0.5_max1.6_tv0.04_dd1_cd1_cs1.3,0.3135,65.21,22.02,18.35,0.601,86.72,87.55,5.0,0.5,1.6,0.04,1.0,1.0,1.3
s5_min0.5_max1.6_tv0.04_dd1_cd1_cs1.5,0.3135,65.21,22.02,18.35,0.601,86.72,87.55,5.0,0.5,1.6,0.04,1.0,1.0,1.5
s5_min0.5_max2_tv0.04_dd1_cd1_cs1.1,0.313497,65.21,22.02,18.35,0.602,86.73,87.55,5.0,0.5,2.0,0.04,1.0,1.0,1.1
s5_min0.5_max2_tv0.04_dd1_cd1_cs1.3,0.313497,65.21,22.02,18.35,0.602,86.73,87.55,5.0,0.5,2.0,0.04,1.0,1.0,1.3
s5_min0.5_max2_tv0.04_dd1_cd1_cs1.5,0.313497,65.21,22.02,18.35,0.602,86.73,87.55,5.0,0.5,2.0,0.04,1.0,1.0,1.5
s5_min0.5_max2.4_tv0.04_dd1_cd1_cs1.1,0.313497,65.21,22.02,18.35,0.602,86.73,87.55,5.0,0.5,2.4,0.04,1.0,1.0,1.1
s5_min0.5_max2.4_tv0.04_dd1_cd1_cs1.3,0.313497,65.21,22.02,18.35,0.602,86.73,87.55,5.0,0.5,2.4,0.04,1.0,1.0,1.3
s5_min0.5_max2.4_tv0.04_dd1_cd1_cs1.5,0.313497,65.21,22.02,18.35,0.602,86.73,87.55,5.0,0.5,2.4,0.04,1.0,1.0,1.5
s4_min0.3_max1.6_tv0.04_dd1.3_cd1.4_cs1.1,0.313025,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,1.6,0.04,1.3,1.4,1.1
s4_min0.3_max1.6_tv0.04_dd1.3_cd1.4_cs1.3,0.313025,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,1.6,0.04,1.3,1.4,1.3
s4_min0.3_max1.6_tv0.04_dd1.3_cd1.4_cs1.5,0.313025,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,1.6,0.04,1.3,1.4,1.5
s4_min0.3_max2_tv0.04_dd1.3_cd1.4_cs1.1,0.313025,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.0,0.04,1.3,1.4,1.1
s4_min0.3_max2_tv0.04_dd1.3_cd1.4_cs1.3,0.313025,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.0,0.04,1.3,1.4,1.3
s4_min0.3_max2_tv0.04_dd1.3_cd1.4_cs1.5,0.313025,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.0,0.04,1.3,1.4,1.5
s4_min0.3_max2.4_tv0.04_dd1.3_cd1.4_cs1.1,0.313025,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.4,0.04,1.3,1.4,1.1
s4_min0.3_max2.4_tv0.04_dd1.3_cd1.4_cs1.3,0.313025,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.4,0.04,1.3,1.4,1.3
s4_min0.3_max2.4_tv0.04_dd1.3_cd1.4_cs1.5,0.313025,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.4,0.04,1.3,1.4,1.5
s4_min0.3_max1.6_tv0.04_dd1.3_cd1.2_cs1.1,0.312983,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,1.6,0.04,1.3,1.2,1.1
s4_min0.3_max1.6_tv0.04_dd1.3_cd1.2_cs1.3,0.312983,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,1.6,0.04,1.3,1.2,1.3
s4_min0.3_max1.6_tv0.04_dd1.3_cd1.2_cs1.5,0.312983,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,1.6,0.04,1.3,1.2,1.5
s4_min0.3_max2_tv0.04_dd1.3_cd1.2_cs1.1,0.312983,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.0,0.04,1.3,1.2,1.1
s4_min0.3_max2_tv0.04_dd1.3_cd1.2_cs1.3,0.312983,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.0,0.04,1.3,1.2,1.3
s4_min0.3_max2_tv0.04_dd1.3_cd1.2_cs1.5,0.312983,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.0,0.04,1.3,1.2,1.5
s4_min0.3_max2.4_tv0.04_dd1.3_cd1.2_cs1.1,0.312983,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.4,0.04,1.3,1.2,1.1
s4_min0.3_max2.4_tv0.04_dd1.3_cd1.2_cs1.3,0.312983,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.4,0.04,1.3,1.2,1.3
s4_min0.3_max2.4_tv0.04_dd1.3_cd1.2_cs1.5,0.312983,65.09,21.99,18.31,0.601,86.58,87.28,4.0,0.3,2.4,0.04,1.3,1.2,1.5
s4_min0.3_max1.6_tv0.04_dd1.3_cd1_cs1.1,0.312839,65.07,21.99,18.3,0.601,86.57,87.28,4.0,0.3,1.6,0.04,1.3,1.0,1.1
s4_min0.3_max1.6_tv0.04_dd1.3_cd1_cs1.3,0.312839,65.07,21.99,18.3,0.601,86.57,87.28,4.0,0.3,1.6,0.04,1.3,1.0,1.3
s4_min0.3_max1.6_tv0.04_dd1.3_cd1_cs1.5,0.312839,65.07,21.99,18.3,0.601,86.57,87.28,4.0,0.3,1.6,0.04,1.3,1.0,1.5
s4_min0.3_max2_tv0.04_dd1.3_cd1_cs1.1,0.312839,65.07,21.99,18.3,0.601,86.57,87.28,4.0,0.3,2.0,0.04,1.3,1.0,1.1
s4_min0.3_max2_tv0.04_dd1.3_cd1_cs1.3,0.312839,65.07,21.99,18.3,0.601,86.57,87.28,4.0,0.3,2.0,0.04,1.3,1.0,1.3
s4_min0.3_max2_tv0.04_dd1.3_cd1_cs1.5,0.312839,65.07,21.99,18.3,0.601,86.57,87.28,4.0,0.3,2.0,0.04,1.3,1.0,1.5
s4_min0.3_max2.4_tv0.04_dd1.3_cd1_cs1.1,0.312839,65.07,21.99,18.3,0.601,86.57,87.28,4.0,0.3,2.4,0.04,1.3,1.0,1.1
s4_min0.3_max2.4_tv0.04_dd1.3_cd1_cs1.3,0.312839,65.07,21.99,18.3,0.601,86.57,87.28,4.0,0.3,2.4,0.04,1.3,1.0,1.3
s4_min0.3_max2.4_tv0.04_dd1.3_cd1_cs1.5,0.312839,65.07,21.99,18.3,0.601,86.57,87.28,4.0,0.3,2.4,0.04,1.3,1.0,1.5
s3_min0.5_max1.6_tv0.04_dd1.3_cd1.4_cs1.1,0.312677,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,1.6,0.04,1.3,1.4,1.1
s3_min0.5_max1.6_tv0.04_dd1.3_cd1.4_cs1.3,0.312677,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,1.6,0.04,1.3,1.4,1.3
s3_min0.5_max1.6_tv0.04_dd1.3_cd1.4_cs1.5,0.312677,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,1.6,0.04,1.3,1.4,1.5
s3_min0.5_max2_tv0.04_dd1.3_cd1.4_cs1.1,0.312677,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.0,0.04,1.3,1.4,1.1
s3_min0.5_max2_tv0.04_dd1.3_cd1.4_cs1.3,0.312677,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.0,0.04,1.3,1.4,1.3
s3_min0.5_max2_tv0.04_dd1.3_cd1.4_cs1.5,0.312677,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.0,0.04,1.3,1.4,1.5
s3_min0.5_max2.4_tv0.04_dd1.3_cd1.4_cs1.1,0.312677,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.4,0.04,1.3,1.4,1.1
s3_min0.5_max2.4_tv0.04_dd1.3_cd1.4_cs1.3,0.312677,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.4,0.04,1.3,1.4,1.3
s3_min0.5_max2.4_tv0.04_dd1.3_cd1.4_cs1.5,0.312677,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.4,0.04,1.3,1.4,1.5
s3_min0.5_max1.6_tv0.04_dd1.3_cd1.2_cs1.1,0.312665,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,1.6,0.04,1.3,1.2,1.1
s3_min0.5_max1.6_tv0.04_dd1.3_cd1.2_cs1.3,0.312665,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,1.6,0.04,1.3,1.2,1.3
s3_min0.5_max1.6_tv0.04_dd1.3_cd1.2_cs1.5,0.312665,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,1.6,0.04,1.3,1.2,1.5
s3_min0.5_max2_tv0.04_dd1.3_cd1.2_cs1.1,0.312665,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.0,0.04,1.3,1.2,1.1
s3_min0.5_max2_tv0.04_dd1.3_cd1.2_cs1.3,0.312665,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.0,0.04,1.3,1.2,1.3
s3_min0.5_max2_tv0.04_dd1.3_cd1.2_cs1.5,0.312665,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.0,0.04,1.3,1.2,1.5
s3_min0.5_max2.4_tv0.04_dd1.3_cd1.2_cs1.1,0.312665,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.4,0.04,1.3,1.2,1.1
s3_min0.5_max2.4_tv0.04_dd1.3_cd1.2_cs1.3,0.312665,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.4,0.04,1.3,1.2,1.3
s3_min0.5_max2.4_tv0.04_dd1.3_cd1.2_cs1.5,0.312665,65.47,22.04,18.35,0.599,86.81,88.25,3.0,0.5,2.4,0.04,1.3,1.2,1.5
s3_min0.5_max1.6_tv0.04_dd1.3_cd1_cs1.1,0.31255,65.46,22.04,18.34,0.599,86.8,88.25,3.0,0.5,1.6,0.04,1.3,1.0,1.1
s3_min0.5_max1.6_tv0.04_dd1.3_cd1_cs1.3,0.31255,65.46,22.04,18.34,0.599,86.8,88.25,3.0,0.5,1.6,0.04,1.3,1.0,1.3
s3_min0.5_max1.6_tv0.04_dd1.3_cd1_cs1.5,0.31255,65.46,22.04,18.34,0.599,86.8,88.25,3.0,0.5,1.6,0.04,1.3,1.0,1.5
s3_min0.5_max2_tv0.04_dd1.3_cd1_cs1.1,0.31255,65.46,22.04,18.34,0.599,86.8,88.25,3.0,0.5,2.0,0.04,1.3,1.0,1.1
s3_min0.5_max2_tv0.04_dd1.3_cd1_cs1.3,0.31255,65.46,22.04,18.34,0.599,86.8,88.25,3.0,0.5,2.0,0.04,1.3,1.0,1.3
s3_min0.5_max2_tv0.04_dd1.3_cd1_cs1.5,0.31255,65.46,22.04,18.34,0.599,86.8,88.25,3.0,0.5,2.0,0.04,1.3,1.0,1.5
s3_min0.5_max2.4_tv0.04_dd1.3_cd1_cs1.1,0.31255,65.46,22.04,18.34,0.599,86.8,88.25,3.0,0.5,2.4,0.04,1.3,1.0,1.1
s3_min0.5_max2.4_tv0.04_dd1.3_cd1_cs1.3,0.31255,65.46,22.04,18.34,0.599,86.8,88.25,3.0,0.5,2.4,0.04,1.3,1.0,1.3
s3_min0.5_max2.4_tv0.04_dd1.3_cd1_cs1.5,0.31255,65.46,22.04,18.34,0.599,86.8,88.25,3.0,0.5,2.4,0.04,1.3,1.0,1.5
s4_min0.5_max1.6_tv0.04_dd1_cd1.4_cs1.1,0.312411,65.18,22.02,18.33,0.6,86.7,87.57,4.0,0.5,1.6,0.04,1.0,1.4,1.1
s4_min0.5_max1.6_tv0.04_dd1_cd1.4_cs1.3,0.312411,65.18,22.02,18.33,0.6,86.7,87.57,4.0,0.5,1.6,0.04,1.0,1.4,1.3
s4_min0.5_max1.6_tv0.04_dd1_cd1.4_cs1.5,0.312411,65.18,22.02,18.33,0.6,86.7,87.57,4.0,0.5,1.6,0.04,1.0,1.4,1.5
s4_min0.5_max2_tv0.04_dd1_cd1.4_cs1.1,0.312411,65.18,22.02,18.33,0.6,86.7,87.57,4.0,0.5,2.0,0.04,1.0,1.4,1.1
